,gpt-3.5_centristisch,gpt-3.5_centrist_voor_lprob,gpt-3.5_centrist_tegen_lprob,gpt-3.5_rechts,gpt-3.5_right_voor_lprob,gpt-3.5_right_tegen_lprob,gpt-3.5_rightcons_vote,gpt-3.5_rightcons_voor_l_prob,gpt-3.5_rightcons_tegen_lprob
2264,voor,-0.20083717,-16.256344,tegen,-2.808873,-15.539105,tegen,-4.8383055,-16.90106
2265,tegen,-6.241287,-12.667789,tegen,-1.275419,-12.14995,tegen,-1.2615705,-14.25694
2266,tegen,-0.95859027,-15.611306,tegen,-2.0380006,-12.999703,tegen,-4.7306757,-14.92488
2267,tegen,-0.7219816,-14.371749,tegen,-2.0410345,-13.464872,tegen,-5.931558,-16.588873
2268,voor,-0.31227493,-13.705847,tegen,-1.2340087,-14.1305485,tegen,-4.200411,-14.024525
2269,tegen,-0.7101817,-12.526369,tegen,-3.930383,-15.290996,tegen,-5.4851775,-15.729756
2270,tegen,-4.1004543,-13.583349,tegen,-3.2216158,-14.021405,tegen,-7.9933834,-16.166956
2271,tegen,-1.7380096,-13.1744795,tegen,-2.889508,-13.177869,tegen,-3.6242902,-13.25975
2272,tegen,-1.112824,-13.916971,tegen,-1.1993405,-13.018724,tegen,-1.0437356,-14.259495
2273,tegen,-4.2489944,-14.308155,tegen,-1.720335,-15.55666,tegen,-5.9434605,-15.359602
2274,voor,-0.5852343,-13.258948,tegen,-4.0360575,-16.136726,tegen,-3.9025788,-15.604932
2275,tegen,-2.107997,-13.417329,tegen,-1.569622,-12.156078,tegen,-2.8544357,-13.029574
2276,tegen,-3.5309303,-14.717141,tegen,-2.7365892,-14.182383,tegen,-5.702668,-13.8680525
2277,voor,-0.515447,-13.746194,tegen,-2.1091022,-13.641422,tegen,-4.111501,-14.878371
2278,tegen,-2.9090905,-12.4477625,tegen,-2.990495,-14.009683,tegen,-1.9431379,-12.883127
2279,voor,-0.048163027,-16.629688,voor,-0.3905738,-15.292616,tegen,-1.338766,-14.209066
2280,voor,-0.50240296,-12.364222,tegen,-1.5344604,-11.781206,tegen,-3.886915,-14.012159
2281,tegen,-1.7250897,-13.745333,tegen,-1.8196541,-13.104343,tegen,-1.9282067,-14.563399
2282,voor,-0.22604728,-11.644089,tegen,-1.3705829,-12.323692,tegen,-2.7510543,-14.968344
2283,tegen,-0.7177714,-13.924549,voor,-0.2778855,-12.460161,tegen,-1.6056476,-12.596546
2284,tegen,-2.5616033,-13.342438,tegen,-2.5046616,-15.114731,tegen,-2.420683,-14.353182
2285,tegen,-0.96893644,-13.490279,voor,-0.671283,-14.831222,tegen,-1.9570929,-13.818971
2286,voor,-0.7098661,-11.859025,tegen,-3.0370061,-14.481277,tegen,-6.062456,-15.617149
2287,tegen,-0.71234286,-13.747505,tegen,-0.9518184,-15.30068,tegen,-2.623636,-14.781157
2288,tegen,-3.0624804,-12.940187,tegen,-1.3223667,-14.281889,tegen,-1.0792663,-13.730784
2289,tegen,-2.9186678,-14.602576,voor,-0.4339373,-15.70306,tegen,-4.7962193,-15.338331
2290,tegen,-0.8552997,-12.489202,tegen,-1.8955317,-13.004153,tegen,-4.1849275,-15.598274
2291,tegen,-3.42695,-13.19991,voor,-0.34790388,-15.55188,voor,-0.46917227,-14.8975
2292,tegen,-6.0483317,-14.857051,tegen,-0.8663731,-14.752008,tegen,-3.3645742,-15.501125
2293,tegen,-1.1110549,-13.907189,voor,-0.44148165,-13.117185,tegen,-1.7999415,-13.607403
2294,tegen,-4.771006,-15.064297,tegen,-2.932814,-12.91061,tegen,-3.399226,-14.449536
2295,tegen,-5.637792,-14.900479,tegen,-1.4896324,-13.9263525,tegen,-1.453846,-13.149134
2296,voor,-0.5713561,-12.141914,tegen,-1.8406557,-14.598041,tegen,-3.6519077,-14.301137
2297,tegen,-3.8180995,-12.850791,voor,-0.58990604,-12.031583,voor,-0.654029,-14.652122
2298,tegen,-4.1673183,-13.799526,tegen,-1.142348,-12.2704935,tegen,-1.3637545,-15.061031
2299,tegen,-0.9439756,-12.897129,tegen,-2.102681,-15.007026,tegen,-5.441333,-15.860541
2300,tegen,-3.7140198,-12.89909,voor,-0.10239483,-16.135942,voor,-0.085120775,-16.1167
2301,tegen,-4.2336283,-13.602366,voor,-0.46088898,-13.746486,tegen,-1.8967541,-14.6116705
2302,tegen,-6.615282,-15.759718,tegen,-2.9417977,-15.470193,tegen,-4.6343966,-13.549615
2303,voor,-0.38815627,-12.581094,tegen,-0.87475467,-14.833375,tegen,-2.3949928,-14.706446
2304,tegen,-2.9985514,-13.40636,tegen,-1.1696732,-12.7154665,tegen,-3.0767817,-15.141178
2305,voor,-0.013459248,-14.574889,voor,-0.03235541,-13.423514,tegen,-1.156059,-14.913313
2306,voor,-0.00162388,-14.140731,voor,-0.27042234,-13.994497,tegen,-2.25984,-14.929476
2307,tegen,-3.8613014,-13.059984,tegen,-2.0348668,-12.406501,tegen,-4.5231824,-13.184791
2308,tegen,-1.6373589,-13.839887,tegen,-3.5311651,-14.562364,tegen,-6.2411523,-15.406714
2309,tegen,-1.5752443,-13.343181,tegen,-2.056097,-13.870039,tegen,-6.2503643,-16.653452
2310,tegen,-1.1803813,-13.481665,tegen,-1.8581285,-14.783734,tegen,-2.052921,-16.141115
2311,tegen,-3.2738972,-15.910564,tegen,-1.9290286,-14.762992,tegen,-3.4819934,-15.425071
2312,voor,-0.11006526,-12.002247,tegen,-3.0633287,-13.764905,tegen,-12.614682,-15.849475
2313,tegen,-7.8664103,-0.002770644,tegen,-1.7383198,-13.471571,tegen,-1.0029987,-12.45509
2314,tegen,-5.8324366,-14.640496,tegen,-5.2939205,-14.334085,tegen,-7.7627854,-16.079517
2315,tegen,-4.804647,-15.539723,tegen,-3.6896594,-14.41633,tegen,-2.1596422,-15.907901
2316,tegen,-7.5188394,-15.619034,tegen,-2.390801,-14.4384165,tegen,-2.5436373,-13.712251
2317,voor,-0.018531619,-14.111895,tegen,-2.923815,-14.516174,tegen,-3.1525211,-13.318079
2318,tegen,-2.9530127,-13.313192,tegen,-1.6285188,-14.501469,tegen,-4.2466073,-14.594673
2319,voor,-0.039972078,-12.392933,voor,-0.08590173,-12.190224,voor,-0.6348844,-14.470582
2320,voor,-0.029645538,-12.667704,voor,-0.1156704,-13.061273,tegen,-1.6257728,-14.232004
2321,voor,-0.08209152,-12.595477,tegen,-1.4558997,-15.4277725,tegen,-1.7626833,-14.901444
2322,voor,-0.25354546,-13.693579,tegen,-1.5978615,-12.74899,tegen,-3.87876,-15.64095
2323,tegen,-1.6642402,-14.131712,voor,-0.40261003,-12.473542,tegen,-1.6021833,-14.476008
2324,voor,-0.4873981,-9.685564,tegen,-2.752065,-12.116094,tegen,-5.6543045,-13.033079
2325,voor,-0.035851862,-12.701421,voor,-0.11351926,-12.024967,tegen,-2.1558583,-14.824161
2326,tegen,-3.0944932,-13.478477,tegen,-1.1869211,-12.325349,voor,-0.4187221,-14.9447365
2327,tegen,-4.173462,-13.887918,tegen,-2.72638,-15.593572,tegen,-0.8398455,-14.705618
2328,tegen,-9.334351,-15.227179,tegen,-2.9012325,-15.137256,tegen,-3.2893276,-15.46427
2329,tegen,-3.7121868,-13.578972,tegen,-1.6877329,-12.869595,tegen,-4.0784416,-15.321121
2330,voor,-0.06255406,-12.415599,tegen,-1.5679064,-13.533307,tegen,-4.8422804,-15.098414
2331,tegen,-5.5585966,-15.396567,tegen,-3.1322894,-13.562223,tegen,-4.285818,-12.812595
2332,voor,-0.12000976,-12.785346,tegen,-3.583309,-12.995829,tegen,-5.091886,-12.872884
2333,voor,-0.043630347,-13.281366,voor,-0.6260934,-12.893673,tegen,-2.5407028,-12.199835
2334,tegen,-3.315792,-14.147055,tegen,-0.7789862,-12.352192,tegen,-2.178418,-14.058507
2335,tegen,-2.4293573,-13.110289,tegen,-0.9041755,-14.560153,tegen,-4.009876,-15.211713
2336,tegen,-1.2079217,-11.830307,tegen,-1.0406561,-13.159999,tegen,-2.9902472,-15.496081
2337,tegen,-2.2364025,-12.959202,tegen,-1.2159725,-15.355555,tegen,-3.4226055,-15.898834
2338,tegen,-1.790921,-15.191161,tegen,-1.2591696,-14.635921,tegen,-3.392698,-14.248806
2339,tegen,-1.143436,-14.61483,voor,-0.59501976,-14.53519,tegen,-3.366575,-13.996702
2340,tegen,-1.3113362,-16.32061,voor,-0.4097354,-12.260037,tegen,-1.9474802,-14.211677
2341,voor,-0.31672734,-12.279426,tegen,-1.8638183,-15.457355,tegen,-1.6568158,-14.765035
2342,voor,-0.096172005,-13.395365,voor,-0.6640345,-12.221347,tegen,-2.8944256,-14.857894
2343,voor,-0.17158444,-14.291173,tegen,-2.1149976,-13.42713,tegen,-2.4818053,-15.253426
2344,tegen,-4.2799616,-15.814855,tegen,-2.4816453,-13.272165,tegen,-2.5001528,-14.791954
2345,tegen,-4.6258116,-14.33141,tegen,-1.3542837,-13.535888,tegen,-1.0570301,-15.75713
2346,voor,-0.15231742,-11.866676,tegen,-1.95046,-14.893501,tegen,-5.619641,-15.487108
2347,voor,-0.49519685,-12.732588,tegen,-0.9879429,-12.521735,tegen,-4.115688,-15.545498
2348,tegen,-4.4657106,-15.931308,tegen,-1.1900069,-12.03918,tegen,-3.3353028,-15.300533
2349,tegen,-3.3903382,-13.176171,tegen,-1.2173785,-11.898392,tegen,-2.6573825,-14.555624
2350,tegen,-2.5675101,-13.347511,tegen,-3.332407,-12.671963,tegen,-5.551899,-14.289722
2351,tegen,-4.3569818,-14.958086,tegen,-2.3368354,-14.077259,tegen,-3.2743723,-15.726402
2352,tegen,-5.571462,-14.144213,tegen,-3.932786,-15.601169,tegen,-4.323298,-15.9589615
2353,tegen,-6.152907,-15.279272,tegen,-1.2564611,-13.506909,tegen,-1.9625866,-15.763808
2354,tegen,-5.295379,-12.737317,tegen,-1.320058,-12.893027,tegen,-1.2718866,-12.683565
2355,tegen,-4.120338,-14.1882,tegen,-1.4318948,-12.008649,tegen,-2.5713277,-14.801825
2356,tegen,-6.917822,-14.912502,tegen,-5.2708874,-15.316219,tegen,-3.866775,-14.471612
2357,tegen,-3.2358077,-13.032669,tegen,-7.5218363,-15.204444,tegen,-9.507418,-15.102011
2358,tegen,-5.8287663,-14.707926,tegen,-1.8103478,-13.608542,tegen,-1.3682467,-15.90689
2359,tegen,-5.832093,-14.707585,tegen,-1.4122573,-13.384122,tegen,-0.9679916,-15.712571
2360,tegen,-1.7319663,-13.716789,tegen,-2.4324841,-14.906706,tegen,-4.215949,-15.7696295
2361,voor,-0.08656291,-14.610556,tegen,-1.3866999,-13.037796,tegen,-1.9576533,-15.184647
2362,voor,-0.037565928,-14.152297,voor,-0.11335132,-13.254373,voor,-0.58949363,-15.977168
2363,voor,-0.35545924,-11.045893,tegen,-0.796849,-12.632039,tegen,-3.379996,-15.766805
2364,tegen,-1.5548437,-11.959013,tegen,-1.8402593,-12.374535,tegen,-3.020284,-14.301747
2365,tegen,-2.0670638,-13.727376,tegen,-2.313064,-12.438299,tegen,-4.8193784,-13.196511
2366,tegen,-5.832519,-15.593527,tegen,-2.0913656,-14.620144,tegen,-3.9991262,-14.59153
2367,voor,-0.09806337,-12.675132,tegen,-4.2947335,-15.438523,tegen,-5.734911,-15.248644
2368,voor,-0.10843169,-14.518453,voor,-0.37804237,-12.319477,tegen,-0.7350242,-14.776395
2369,voor,-0.1808588,-15.832586,voor,-0.31653017,-12.616329,tegen,-1.320816,-13.913607
2370,tegen,-0.86933404,-11.9817095,tegen,-3.6567557,-12.375296,tegen,-2.4406219,-11.809018
2371,voor,-0.109769635,-11.433228,tegen,-2.0086415,-11.928878,tegen,-3.229689,-13.740105
2372,voor,-0.15758936,-10.948072,tegen,-1.3937094,-11.138824,tegen,-3.6944234,-12.090855
2373,voor,-0.38843477,-11.670222,voor,-0.6136669,-12.16333,tegen,-3.1606128,-14.838147
2374,voor,-0.0053793755,-15.915973,tegen,-0.869647,-13.197957,tegen,-4.357639,-15.728319
2375,tegen,-1.4120415,-11.917111,tegen,-1.2307823,-12.80421,tegen,-1.5816625,-14.317443
2376,tegen,-2.2017837,-14.007523,tegen,-1.23601,-13.103069,voor,-0.6403626,-14.426463
2377,tegen,-4.77343,-13.77249,tegen,-0.8156929,-15.071644,tegen,-0.74079424,-14.548543
2378,tegen,-1.3900371,-13.370688,tegen,-1.0878968,-15.1564045,tegen,-1.5330287,-14.938571
2379,voor,-0.36091694,-13.097186,tegen,-1.7423854,-13.5193405,tegen,-3.372995,-15.758121
2380,tegen,-3.7885315,-16.15881,tegen,-1.8130157,-12.995282,tegen,-4.8130956,-14.801258
2381,tegen,-2.1726317,-12.498159,tegen,-0.7623974,-14.098803,voor,-0.26345402,-14.9572525
2382,voor,-0.108621225,-13.896137,tegen,-2.6733592,-13.694813,tegen,-6.950535,-15.0804
2383,tegen,-2.4447222,-12.165519,tegen,-0.9171535,-12.3091135,tegen,-2.5869248,-12.865552
2384,tegen,-6.2775493,-14.679676,tegen,-0.90299404,-12.80002,tegen,-0.7328001,-14.403033
2385,voor,-0.027004175,-13.40457,voor,-0.061354727,-16.304941,voor,-0.47334105,-14.821938
2386,tegen,-5.280546,-14.293724,tegen,-1.6806068,-11.75124,tegen,-3.5697978,-14.572023
2387,tegen,-9.587674,-0.010907279,tegen,-8.733755,-14.049227,tegen,-9.662158,-13.14074
2388,tegen,-1.2221897,-12.156583,tegen,-2.586699,-13.457924,tegen,-6.2857575,-16.9487
2389,tegen,-3.8352375,-14.691555,tegen,-2.553306,-12.67099,tegen,-3.4596422,-14.191807
2390,tegen,-0.8594515,-13.606304,tegen,-0.92568964,-12.304335,tegen,-5.062152,-15.646131
2391,tegen,-3.7193632,-14.727202,tegen,-2.3075922,-13.648418,tegen,-2.5577114,-14.972032
2392,voor,-0.4064683,-12.286508,voor,-0.32225674,-15.702065,tegen,-1.4141644,-14.591985
2393,voor,-0.28387275,-11.669258,voor,-0.29650757,-15.383212,tegen,-1.2042863,-14.49679
2394,tegen,-14.757184,-15.556434,tegen,-7.79533,-13.640137,tegen,-10.2607765,-14.6733
2395,tegen,-1.5892906,-11.055763,tegen,-1.0842875,-13.320093,voor,-0.15530865,-17.147812
2396,tegen,-5.9817796,-14.341483,tegen,-2.5587695,-12.551882,tegen,-7.3865404,-15.76131
2397,voor,-0.3400567,-14.056102,tegen,-1.6905985,-14.777595,tegen,-2.793523,-14.811923
2398,voor,-0.33559626,-12.355476,tegen,-4.68561,-14.418211,tegen,-6.7096834,-15.614306
2399,tegen,-6.1574774,-0.00766649,tegen,-3.8069637,-14.16196,tegen,-3.1730993,-14.793165
2400,tegen,-2.7008889,-13.349605,voor,-0.5460332,-14.719583,tegen,-1.4413109,-14.842869
2401,tegen,-5.0778813,-12.761654,tegen,-1.207403,-14.604172,tegen,-1.0663258,-13.424273
2402,voor,-0.0920476,-13.719367,tegen,-2.168343,-12.957325,tegen,-5.199164,-15.847475
2403,tegen,-0.93628865,-13.664181,tegen,-1.476894,-15.05456,tegen,-3.7275822,-15.179889
2404,tegen,-5.057711,-13.405359,tegen,-5.1968937,-16.368813,tegen,-5.6276717,-15.530823
2405,tegen,-5.064391,-15.599265,tegen,-1.8793026,-12.469536,tegen,-2.9147336,-15.033035
2406,voor,-0.16269912,-13.741352,tegen,-2.823844,-13.486503,tegen,-4.5288634,-15.859632
2407,voor,-0.026960092,-13.188698,tegen,-0.8563561,-13.809256,tegen,-4.5298705,-15.381281
2408,voor,-0.34704548,-12.823425,tegen,-0.7879422,-11.7441225,tegen,-3.6199608,-12.0366535
2409,tegen,-3.0437245,-16.136124,tegen,-1.9844412,-13.931434,tegen,-1.7625797,-14.190137
2410,tegen,-5.21914,-13.483163,tegen,-1.5938776,-14.997944,voor,-0.289678,-15.50735
2411,voor,-0.28126445,-12.002402,tegen,-7.4767666,-16.70425,tegen,-9.892754,-17.27479
2412,tegen,-1.3638836,-13.512173,voor,-0.5747595,-13.003293,tegen,-1.2947186,-12.412877
2413,tegen,-3.6582224,-12.874664,voor,-0.22372858,-12.717762,tegen,-1.5770557,-13.291551
2414,voor,-0.17586552,-12.458195,tegen,-0.7387137,-12.581422,tegen,-2.640301,-15.227272
2415,tegen,-3.148793,-12.609138,tegen,-3.1249359,-13.759318,tegen,-4.131811,-15.2725315
2416,tegen,-2.609262,-12.961574,voor,-0.04887553,-13.660824,voor,-0.1685382,-16.795864
2417,voor,-0.4617402,-15.888998,voor,-0.51910996,-14.988384,tegen,-2.3743968,-14.688755
2418,tegen,-4.8294625,-14.194358,voor,-0.5485967,-11.808299,tegen,-1.9135739,-14.928425
2419,tegen,-2.9741693,-13.393064,tegen,-4.1520705,-14.487871,tegen,-7.8945036,-16.919653
2420,voor,-0.08649556,-12.743102,tegen,-2.2173762,-13.096915,tegen,-6.0653152,-16.359003
2421,voor,-0.15794438,-13.491879,voor,-0.2746698,-15.0357,tegen,-2.3884823,-13.558684
2422,tegen,-10.48435,-0.001760029,tegen,-7.687816,-0.0022447004,tegen,-4.625169,-12.81236
2423,tegen,-4.7966933,-15.24193,tegen,-1.8485081,-13.892673,tegen,-3.0195282,-14.179517
2424,tegen,-6.4350543,-12.734991,voor,-0.22914948,-14.084983,voor,-0.12166641,-14.541231
2425,voor,-0.01665404,-12.308026,tegen,-0.7875821,-9.97131,tegen,-1.7231218,-10.331961
2426,tegen,-6.7743797,-14.659447,voor,-0.33510685,-11.820605,tegen,-1.5299722,-14.470486
2427,tegen,-8.522308,-13.787533,tegen,-2.9966881,-14.036719,tegen,-2.605773,-13.584851
2428,tegen,-9.216412,-16.307144,tegen,-2.6253169,-12.694906,tegen,-2.4998646,-14.909502
2429,tegen,-7.521579,-14.65388,tegen,-3.1275744,-12.699334,tegen,-3.8029444,-13.405287
2430,voor,-0.021265587,-12.913659,tegen,-1.344007,-13.535875,tegen,-2.1775372,-15.197478
2431,tegen,-3.319418,-14.890833,tegen,-1.6309853,-14.63616,voor,-0.5759325,-14.352851
2432,voor,-0.67099965,-13.634129,tegen,-2.1130028,-15.4213085,tegen,-4.1849284,-15.696859
2433,tegen,-0.88118404,-12.764196,voor,-0.25943375,-12.18331,tegen,-1.8574445,-14.549963
2434,tegen,-6.741387,-14.474442,tegen,-3.8540566,-14.611398,tegen,-2.4949875,-12.869949
2435,tegen,-1.3725728,-11.999457,tegen,-2.5950263,-15.272951,tegen,-3.96748,-13.714804
2436,tegen,-3.9155412,-14.275053,tegen,-1.9511242,-12.100037,tegen,-3.035423,-14.229876
2437,voor,-0.050645493,-13.253872,tegen,-0.99724364,-11.1649475,tegen,-2.986732,-12.164393
2438,tegen,-3.3303382,-12.563563,voor,-0.12681586,-12.497368,tegen,-0.75275105,-14.942182
2439,tegen,-5.175198,-13.191831,tegen,-2.251333,-13.292021,tegen,-1.8079246,-13.97327
2440,tegen,-6.9560757,-14.996599,tegen,-3.9786048,-14.976254,tegen,-5.008823,-14.996408
2441,tegen,-4.9181623,-11.669782,tegen,-1.5713228,-11.661723,tegen,-2.2010856,-11.855173
2442,tegen,-2.5960522,-15.335564,voor,-0.18214372,-15.484186,voor,-0.080801226,-15.990345
2443,tegen,-1.3742929,-12.4202,voor,-0.41002476,-15.207413,voor,-0.43856117,-15.427638
2444,voor,-0.6039792,-13.684515,tegen,-2.6617541,-15.185343,tegen,-4.3335223,-16.752611
2445,voor,-0.036515724,-14.412462,tegen,-1.5592743,-13.446381,tegen,-4.9935164,-15.632652
2446,voor,-0.003056854,-15.469468,tegen,-3.4526396,-15.300269,tegen,-4.6112986,-16.13166
2447,tegen,-1.242849,-11.648418,tegen,-1.1961567,-12.631869,tegen,-6.0033283,-15.796711
2448,tegen,-2.5827672,-13.128098,tegen,-2.509622,-13.175541,tegen,-4.454061,-15.36635
2449,voor,-0.002835542,-14.377952,voor,-0.29700097,-13.221136,tegen,-5.7140355,-16.19791
2450,tegen,-3.5844963,-14.469043,tegen,-1.626677,-11.808372,tegen,-4.1662135,-15.001983
2451,tegen,-2.5000544,-12.519269,tegen,-2.6494176,-15.755754,tegen,-1.8930249,-15.02335
2452,tegen,-3.0197628,-15.818572,voor,-0.17720415,-16.730804,voor,-0.29573503,-16.442245
2453,tegen,-1.7839264,-12.558758,tegen,-1.824135,-13.226988,tegen,-5.8724403,-15.05714
2454,tegen,-2.7190228,-12.7744255,tegen,-1.4116551,-11.805052,tegen,-3.965372,-15.440052
2455,tegen,-1.3882852,-14.46312,tegen,-2.8229475,-15.394431,tegen,-3.9227674,-14.59346
2456,tegen,-2.7154474,-0.07716454,tegen,-5.8888674,-13.803956,tegen,-5.900574,-14.368309
2457,voor,-0.055436198,-13.731311,tegen,-5.295231,-14.868057,tegen,-6.884315,-14.892233
2458,tegen,-0.7416474,-12.894766,tegen,-3.648561,-13.419906,tegen,-6.68388,-14.673794
2459,voor,-0.022538828,-13.523216,tegen,-2.0827794,-11.952036,tegen,-4.8321724,-13.450411
2460,tegen,-1.9883864,-13.101114,tegen,-0.93039125,-15.241575,tegen,-1.2237942,-14.155269
2461,voor,-0.38728225,-15.674588,tegen,-1.278921,-15.131643,tegen,-9.404676,-16.060713
2462,tegen,-4.430519,-14.224516,tegen,-3.2607982,-13.868001,tegen,-3.2578995,-15.114455
2463,tegen,-2.0017917,-13.07722,voor,-0.6079749,-12.666641,tegen,-3.5499194,-15.799538
2464,voor,-0.046576116,-12.5652895,tegen,-2.8049634,-15.140624,tegen,-7.4892387,-16.829985
2465,tegen,-1.7176386,-12.250157,tegen,-2.6966534,-12.709562,tegen,-4.136913,-15.668596
2466,voor,-0.025028488,-11.956423,voor,-0.05231574,-10.275508,voor,-0.63360107,-9.171208
2467,voor,-0.4944132,-13.423485,tegen,-1.3401186,-15.326145,tegen,-3.665864,-16.127188
2468,tegen,-4.353141,-15.865794,voor,-0.44601545,-13.104054,tegen,-1.914115,-14.945689
2469,tegen,-3.0552342,-14.838454,tegen,-2.197939,-15.24687,tegen,-5.5655084,-17.361193
2470,voor,-0.030917047,-13.079816,tegen,-1.6862581,-13.835775,tegen,-4.023362,-15.643334
2471,voor,-0.3825424,-13.468377,tegen,-1.9304055,-15.800532,tegen,-2.575327,-15.251522
2472,voor,-0.014705408,-15.197409,tegen,-4.739606,-17.271269,tegen,-8.964835,-17.774088
2473,tegen,-0.9150083,-13.987181,tegen,-0.7074845,-13.099608,tegen,-2.2228618,-14.7811365
2474,voor,-0.024952445,-12.907479,tegen,-3.076855,-15.044472,tegen,-5.913646,-15.338251
2475,voor,-0.061701097,-13.973709,tegen,-4.537719,-16.426517,tegen,-6.4580245,-16.19904
2476,voor,-0.024613205,-13.246287,voor,-0.6343116,-15.491152,tegen,-2.1755908,-14.074913
2477,voor,-0.13682859,-13.342265,tegen,-0.83137167,-11.774557,tegen,-3.7026567,-15.269439
2478,tegen,-8.435476,-0.0022431542,tegen,-4.7139087,-13.595112,tegen,-5.5348897,-13.869328
2479,tegen,-3.9224644,-15.083607,tegen,-2.824238,-13.955368,tegen,-6.007417,-15.898028
2480,voor,-0.29675123,-13.05036,tegen,-2.3831086,-13.290379,tegen,-1.254687,-15.274629
2481,tegen,-3.8485503,-14.253966,tegen,-1.5732049,-12.383351,tegen,-3.7809074,-14.769439
2482,voor,-0.19025385,-12.553551,tegen,-2.202204,-15.668446,tegen,-4.377296,-15.671604
2483,tegen,-1.0152655,-12.691255,tegen,-4.1648655,-15.918274,tegen,-4.156347,-13.345932
2484,voor,-0.64316636,-14.444144,tegen,-3.8878145,-16.105461,tegen,-5.426289,-16.975904
2485,voor,-0.18635255,-10.522248,tegen,-3.5723941,-11.711749,tegen,-3.0458102,-11.148091
2486,voor,-0.27880836,-10.901442,voor,-0.5158984,-12.137221,tegen,-2.2297773,-12.272742
2487,tegen,-1.0693476,-15.681025,tegen,-2.5282106,-15.150426,tegen,-3.8635013,-16.506407
2488,tegen,-6.7308445,-15.049778,tegen,-3.4590087,-14.702706,voor,-0.5721617,-15.144231
2489,tegen,-2.7972548,-13.430225,tegen,-1.3783334,-14.460919,tegen,-3.9753423,-14.152956
2490,tegen,-2.4115047,-13.495773,tegen,-3.1322951,-13.889024,tegen,-3.378056,-15.542745
2491,tegen,-3.9250455,-13.418846,tegen,-2.6923583,-13.581505,tegen,-2.142976,-14.311004
2492,tegen,-0.73201805,-12.473084,tegen,-2.7806382,-14.143535,tegen,-6.045361,-13.672999
2493,tegen,-2.6274157,-12.952296,tegen,-5.586131,-16.018902,tegen,-7.0353465,-16.405722
2494,tegen,-4.9276843,-13.602024,tegen,-3.9801474,-14.792573,tegen,-5.945444,-14.79151
2495,tegen,-1.1686336,-12.416339,tegen,-1.4622252,-12.223324,tegen,-3.8576155,-15.715886
2496,tegen,-1.1507785,-12.829881,tegen,-2.1954565,-13.011926,tegen,-4.5567474,-15.052845
2497,tegen,-4.571906,-12.331437,tegen,-1.3131331,-14.392317,tegen,-2.1551647,-14.708357
2498,voor,-0.0108222505,-13.470058,voor,-0.41085574,-12.461795,tegen,-2.995086,-15.5084715
2499,voor,-0.11016809,-12.549683,tegen,-1.025059,-14.629555,tegen,-2.9274776,-14.492002
2500,voor,-0.16718541,-13.000951,tegen,-4.8147593,-16.568808,tegen,-4.403081,-15.50537
2501,tegen,-3.717642,-13.571762,tegen,-3.390296,-13.010776,tegen,-4.0303507,-14.917615
2502,tegen,-1.3825142,-11.425431,tegen,-2.500294,-10.9321,tegen,-3.8689725,-12.359255
2503,tegen,-2.7582679,-15.101679,tegen,-2.8357463,-15.607659,tegen,-4.9866886,-14.753019
2504,tegen,-3.944158,-14.884674,tegen,-0.89512724,-14.023278,voor,-0.2607777,-15.273189
2505,tegen,-0.998204,-13.127107,tegen,-3.7685914,-14.156908,tegen,-5.7751546,-15.187057
2506,voor,-0.43708417,-12.658064,tegen,-0.8215195,-14.956308,tegen,-4.722217,-14.839129
2507,tegen,-5.671522,-14.139553,voor,-0.52152175,-12.202691,voor,-0.07239729,-15.817898
2508,tegen,-3.283482,-12.290004,voor,-0.08994221,-15.391059,voor,-0.18756722,-14.531813
2509,tegen,-2.8205578,-12.450177,tegen,-4.2164583,-14.94661,tegen,-5.608522,-14.854088
2510,tegen,-4.109439,-12.78769,tegen,-2.431834,-14.858014,tegen,-1.8289638,-15.71033
2511,voor,-0.39680064,-16.408554,voor,-0.14591081,-12.19469,tegen,-1.1034881,-14.720187
2512,tegen,-3.1854205,-14.914786,tegen,-3.6930468,-13.672459,tegen,-4.298481,-13.699352
