,gpt-4o-mini_de PVV_vote,gpt-4o-mini_de PVV_voor_lprob,gpt-4o-mini_de PVV_tegen_lprob,gpt-4o-mini_GroenLinks-PvdA_vote,gpt-4o-mini_GroenLinks-PvdA_voor_lprob,gpt-4o-mini_GroenLinks-PvdA_tegen_lprob,gpt-4o-mini_de VVD_vote,gpt-4o-mini_de VVD_voor_lprob,gpt-4o-mini_de VVD_tegen_lprob,gpt-4o-mini_het NSC_vote,gpt-4o-mini_het NSC_voor_lprob,gpt-4o-mini_het NSC_tegen_lprob,gpt-4o-mini_D66_vote,gpt-4o-mini_D66_voor_lprob,gpt-4o-mini_D66_tegen_lprob,gpt-4o-mini_de BBB_vote,gpt-4o-mini_de BBB_voor_lprob,gpt-4o-mini_de BBB_tegen_lprob,gpt-4o-mini_het CDA_vote,gpt-4o-mini_het CDA_voor_lprob,gpt-4o-mini_het CDA_tegen_lprob,gpt-4o-mini_het SP_vote,gpt-4o-mini_het SP_voor_lprob,gpt-4o-mini_het SP_tegen_lprob,gpt-4o-mini_de ChristenUnie_vote,gpt-4o-mini_de ChristenUnie_voor_lprob,gpt-4o-mini_de ChristenUnie_tegen_lprob,gpt-4o-mini_DENK_vote,gpt-4o-mini_DENK_voor_lprob,gpt-4o-mini_DENK_tegen_lprob,gpt-4o-mini_de PvdD_vote,gpt-4o-mini_de PvdD_voor_lprob,gpt-4o-mini_de PvdD_tegen_lprob,gpt-4o-mini_de SGP_vote,gpt-4o-mini_de SGP_voor_lprob,gpt-4o-mini_de SGP_tegen_lprob,gpt-4o-mini_FVD_vote,gpt-4o-mini_FVD_voor_lprob,gpt-4o-mini_FVD_tegen_lprob,gpt-4o-mini_Volt_vote,gpt-4o-mini_Volt_voor_lprob,gpt-4o-mini_Volt_tegen_lprob,gpt-4o-mini_JA21_vote,gpt-4o-mini_JA21_voor_lprob,gpt-4o-mini_JA21_tegen_lprob
2013,voor,-4.5407624,-12.165763,voor,-4.096313,-9.721313,voor,-3.1789267,-12.928926,voor,-5.0078073,-14.382808,voor,-4.6473336,-12.397333,voor,-3.5330245,-13.658025,voor,-4.6407237,-13.390723,voor,-4.8587117,-10.233711,voor,-4.0187726,-14.643772,voor,-5.1633434,-9.788343,tegen,-6.0536304,-8.05363,voor,-2.8148348,-13.439835,voor,-4.5178313,-12.767832,voor,-3.9317136,-10.806713,voor,-3.8966665,-14.271667
2014,tegen,-6.7305083,-8.730509,voor,-4.4690485,-9.0940485,tegen,-7.894052,-8.8940525,tegen,-7.3958144,-8.395814,tegen,-7.3014655,-8.301465,tegen,-6.542787,-8.542787,tegen,-7.5337276,-8.658728,voor,-3.9169903,-10.16699,tegen,-5.5209193,-8.52092,tegen,-6.2774734,-8.902473,voor,-4.424407,-8.924407,tegen,-7.04394,-8.16894,tegen,-7.4501996,-8.700199,tegen,-8.412018,-7.787018,tegen,-7.058126,-8.5581255
2015,voor,-3.8312972,-10.456297,voor,-2.1270301,-17.00203,voor,-4.0213804,-14.27138,voor,-3.773339,-16.898338,voor,-2.8120315,-17.18703,voor,-4.265542,-14.140542,voor,-3.65154,-16.15154,voor,-3.0487263,-16.548727,voor,-3.8962383,-15.021238,voor,-4.635103,-15.635103,voor,-3.048685,-17.048685,voor,-3.413967,-13.163967,voor,-4.0228953,-13.647896,voor,-2.812089,-16.81209,voor,-4.1417475,-14.641747
2016,voor,-4.0204616,-13.770462,voor,-1.3133548,-12.9383545,voor,-1.1375514,-15.012551,voor,-2.3502936,-17.475294,voor,-0.9741876,-12.849188,voor,-1.5021131,-16.627113,voor,-3.5298667,-16.779867,voor,-0.8260837,-12.951084,voor,-1.1369908,-12.136991,voor,-4.1410937,-17.766094,voor,-1.9103739,-16.660374,voor,-1.5022963,-15.627296,voor,-2.5799344,-14.454934,voor,-1.5020269,-17.127028,voor,-3.2881434,-16.663143
2017,voor,-3.05486,-13.55486,voor,-4.1673617,-11.792361,voor,-3.4089112,-16.15891,voor,-4.5111136,-17.136114,voor,-3.2881835,-16.413183,voor,-3.1681447,-16.293144,voor,-3.6514926,-16.401493,voor,-3.9748018,-10.974802,voor,-3.7742257,-14.774225,voor,-4.7589207,-15.633921,tegen,-5.2802305,-8.2802305,voor,-2.9302657,-15.305265,voor,-3.8957596,-15.64576,voor,-3.7742267,-14.024226,voor,-4.3877735,-15.3877735
2018,voor,-4.6357436,-14.385744,voor,-1.1369858,-15.261986,voor,-2.5790112,-16.579012,voor,-1.9103119,-16.035313,voor,-1.5020267,-15.502027,voor,-2.3503053,-15.475306,voor,-2.127009,-15.127008,voor,-2.3502831,-16.225283,voor,-1.9103066,-16.160307,voor,-2.8120472,-17.062048,voor,-2.578962,-15.703962,voor,-1.9103281,-13.285328,voor,-3.7733407,-16.52334,voor,-2.1270075,-15.6270075,voor,-3.773297,-15.398297
2019,voor,-5.2566266,-14.256626,voor,-3.0486495,-14.54865,voor,-4.2645717,-15.139572,voor,-3.895607,-18.020607,voor,-3.651359,-14.27636,voor,-4.2642355,-16.889235,voor,-4.5111217,-17.261122,voor,-4.5111027,-17.261103,voor,-4.5111117,-17.386112,voor,-4.758664,-17.883663,voor,-5.1311746,-15.006175,voor,-3.7736607,-15.023661,voor,-4.3876443,-16.137644,voor,-3.895595,-16.895596,voor,-4.1411047,-17.141106
2020,tegen,-7.89962,-9.14962,tegen,-4.2075024,-8.832502,tegen,-7.030149,-9.155149,voor,-4.4765944,-10.476595,tegen,-8.521397,-8.396397,tegen,-5.5517426,-8.176743,tegen,-7.048583,-8.923583,voor,-3.2792423,-10.4042425,tegen,-5.5490217,-8.424022,voor,-5.0339212,-9.283921,tegen,-5.7649217,-8.514922,tegen,-5.212152,-8.712152,tegen,-6.9445224,-9.194523,tegen,-9.520958,-7.770958,tegen,-8.7731285,-9.0231285
2021,voor,-4.8391967,-9.339197,voor,-2.8120315,-14.312032,voor,-3.4096158,-14.6596155,voor,-4.7586603,-17.133661,voor,-3.048648,-13.923648,voor,-3.7734187,-15.898418,voor,-3.6515882,-15.526588,voor,-2.8120492,-17.06205,voor,-3.6513865,-16.401386,voor,-4.758664,-17.633663,voor,-3.2881193,-16.91312,voor,-3.342527,-10.842527,voor,-4.971836,-10.471836,voor,-2.6950169,-15.945017,voor,-5.143611,-12.268611
2022,voor,-4.769646,-9.519646,voor,-3.5305204,-15.28052,voor,-3.821357,-11.571357,voor,-4.63544,-15.01044,voor,-3.168466,-15.418466,voor,-4.515415,-13.390415,voor,-4.152103,-13.027102,voor,-3.7755039,-14.150504,voor,-3.656588,-13.406589,voor,-4.63494,-16.009941,voor,-3.9032269,-13.278227,voor,-3.572302,-11.197302,voor,-4.624227,-9.999227,voor,-3.2885706,-14.91357,voor,-4.931319,-11.181319
2023,voor,-3.0486426,-16.048643,voor,-2.1269977,-16.126997,voor,-2.1270297,-15.627029,voor,-1.9103334,-15.910334,voor,-1.5020341,-16.752033,voor,-2.578973,-17.703974,voor,-2.8120382,-16.562038,voor,-3.5298052,-17.029804,voor,-2.812036,-16.937037,voor,-4.2642164,-18.639215,voor,-4.931284,-10.931284,voor,-1.7015251,-14.326525,voor,-2.8120267,-16.312027,voor,-1.3133746,-16.188375,voor,-2.5789714,-16.203972
2024,voor,-4.387637,-16.512636,voor,-2.8120258,-15.437026,voor,-3.5298076,-14.904808,voor,-4.3875585,-16.387558,voor,-3.2880957,-15.788095,voor,-3.2881134,-15.038114,voor,-4.141078,-15.891078,voor,-3.773301,-17.8983,voor,-3.7732995,-16.2733,voor,-4.882641,-16.75764,voor,-4.0182066,-17.518206,voor,-3.5298343,-17.154835,voor,-4.387561,-17.137562,voor,-3.288098,-15.288098,voor,-4.882644,-15.757644
2025,tegen,-4.7182803,-9.84328,Voor,-0.82603085,-14.076031,voor,-2.0186467,-15.143646,voor,-2.127014,-17.627014,voor,-2.1269972,-13.876997,voor,-3.168264,-15.668263,voor,-2.127036,-16.627035,voor,-2.5789676,-18.078968,voor,-1.9103094,-13.41031,voor,-2.5789554,-17.453955,voor,-2.3502936,-13.725293,voor,-2.3473015,-10.9723015,voor,-3.9165435,-10.916543,Voor,-0.9741832,-12.224183,voor,-2.8123903,-15.43739
2026,voor,-4.7591763,-14.509176,voor,-2.8120391,-16.562038,voor,-3.8956223,-17.145622,voor,-3.288125,-16.663126,voor,-2.1270163,-16.377016,voor,-3.408717,-15.658717,voor,-3.5298076,-15.154808,voor,-3.0486667,-16.173666,voor,-2.812054,-14.562054,voor,-3.048666,-17.173666,voor,-3.5298204,-16.15482,voor,-3.5298612,-16.529861,voor,-4.63483,-16.50983,voor,-1.9103281,-15.285328,voor,-4.141095,-17.391096
2027,voor,-4.4029183,-9.027919,voor,-2.127059,-16.752058,voor,-3.5120285,-9.762029,voor,-3.6514473,-16.151447,voor,-2.350328,-11.8503275,voor,-3.1691637,-14.294164,voor,-3.5305433,-14.905543,voor,-2.350374,-16.350374,voor,-2.127128,-16.127129,voor,-3.6513765,-17.276377,voor,-2.4641387,-15.839139,voor,-2.4965081,-11.246508,voor,-4.120735,-9.870735,voor,-3.048774,-15.673774,voor,-3.731297,-10.606297
2028,voor,-4.5295587,-12.154559,voor,-1.5020312,-11.752031,voor,-3.4093585,-14.534359,voor,-3.0486913,-16.54869,voor,-3.0486543,-17.173655,voor,-3.4088998,-15.4089,voor,-3.5298595,-16.52986,voor,-3.4087272,-16.658728,voor,-2.929978,-16.679977,voor,-3.8956096,-17.020609,voor,-3.5298674,-16.029867,voor,-4.0344334,-11.534433,voor,-4.02058,-13.52058,voor,-1.9103428,-16.910343,voor,-3.8959384,-14.520938
2029,voor,-4.3648615,-9.6148615,voor,-3.0487597,-15.798759,voor,-3.6893282,-11.314328,voor,-4.0181985,-17.518198,voor,-3.0486722,-16.548672,voor,-4.0187316,-14.393732,voor,-3.6525376,-14.527537,voor,-3.168067,-17.293068,voor,-2.9300923,-15.680092,voor,-4.387564,-17.512564,voor,-3.7771516,-12.527152,voor,-2.5990036,-11.724004,voor,-4.3890953,-13.764095,voor,-3.5298502,-15.65485,voor,-5.007963,-13.507963
2030,voor,-3.4087605,-16.40876,voor,-2.1270099,-14.877009,voor,-1.5020708,-11.25207,voor,-2.3503034,-14.850304,voor,-1.1369699,-15.51197,voor,-1.70151,-14.451509,voor,-2.126998,-14.626998,voor,-1.7015084,-15.2015085,voor,-1.9103141,-15.535315,voor,-1.7015103,-16.70151,voor,-2.3502815,-15.100282,voor,-2.1270306,-13.62703,voor,-2.350299,-14.100299,Voor,-0.82604885,-13.451049,voor,-2.3502846,-14.225285
2031,voor,-4.294044,-11.9190445,voor,-3.0486767,-16.673677,voor,-4.3922076,-12.767208,voor,-5.0067973,-16.256798,voor,-3.651372,-17.151373,voor,-3.651515,-15.651515,voor,-3.7736065,-15.523606,voor,-3.8956106,-17.14561,voor,-3.8956714,-16.145672,voor,-4.7586594,-16.88366,voor,-4.388232,-14.138232,voor,-3.9008782,-12.650878,voor,-4.3962803,-12.77128,voor,-3.0486903,-14.798691,voor,-5.007116,-14.757116
2032,voor,-3.0519783,-14.176978,voor,-1.1369674,-13.761968,voor,-3.2891548,-14.664155,voor,-3.048644,-14.923644,voor,-1.3133414,-14.313341,voor,-1.701509,-12.3265085,voor,-2.8120294,-14.187029,voor,-2.5789611,-15.453961,voor,-2.1270063,-14.502007,voor,-2.5789468,-14.578947,voor,-2.3502872,-12.600287,voor,-2.128194,-14.503194,voor,-2.4643223,-15.964322,voor,-1.3133568,-12.563356,voor,-2.464077,-15.714077
2033,voor,-3.532629,-14.032629,voor,-3.288112,-17.288113,voor,-3.1681747,-15.793175,voor,-3.048651,-17.67365,voor,-2.3502738,-14.350274,voor,-2.5789757,-14.078976,voor,-3.408709,-17.658709,voor,-2.812044,-17.062044,voor,-3.6513872,-17.026388,voor,-3.0486457,-15.298646,voor,-3.0486505,-14.298651,voor,-2.8121326,-15.937133,voor,-3.529887,-16.279886,voor,-2.1270075,-16.377007,voor,-3.8956213,-16.520622
2034,voor,-3.5313687,-14.656368,voor,-1.1369624,-13.761962,voor,-3.0496063,-14.549606,voor,-3.2881005,-14.9131,voor,-2.350268,-15.725267,voor,-2.5789773,-13.953978,voor,-3.0486395,-15.048639,voor,-2.5789728,-15.328973,voor,-2.5789561,-14.828956,voor,-3.0486383,-15.673638,voor,-3.048648,-14.298648,voor,-3.0489767,-15.298977,voor,-3.773323,-17.023323,voor,-2.3502777,-17.225277,voor,-4.0182242,-16.893225
2035,voor,-4.143027,-14.143026,voor,-2.1270022,-16.502003,voor,-3.0486593,-15.048659,voor,-3.2881205,-17.91312,voor,-1.701506,-16.326506,voor,-2.3503118,-17.350311,voor,-2.8120253,-16.437025,voor,-2.8120306,-16.68703,voor,-2.3502808,-17.22528,voor,-3.529812,-17.529812,voor,-2.8120434,-16.062044,voor,-2.4640334,-14.214033,voor,-3.5298088,-14.654809,voor,-1.3133972,-17.063396,voor,-3.5298123,-16.029812
2036,voor,-2.9724271,-10.847427,voor,-1.3133776,-11.313377,voor,-3.4927511,-10.242751,voor,-4.142281,-14.517281,voor,-1.9103131,-11.785314,voor,-3.1728399,-13.54784,voor,-2.9360394,-13.68604,voor,-1.9103703,-16.53537,voor,-3.0488455,-15.798845,voor,-2.8121197,-16.68712,voor,-2.3503742,-16.350374,voor,-2.6497374,-11.024737,voor,-3.863605,-10.988605,voor,-3.4124498,-13.16245,voor,-3.6959682,-11.570969
2037,tegen,-5.0248675,-8.649868,voor,-1.1369692,-13.01197,voor,-3.851073,-9.851073,voor,-4.141149,-16.01615,voor,-2.8120325,-13.437033,voor,-3.0488272,-15.423827,voor,-3.4090858,-15.159086,voor,-3.2881117,-14.663112,voor,-3.408706,-14.658706,voor,-4.0181956,-15.393195,voor,-3.5301025,-15.155103,tegen,-4.672785,-8.172785,voor,-4.084525,-9.334525,voor,-2.8120563,-16.187056,voor,-4.6240754,-10.124075
2038,voor,-3.7750435,-14.6500435,voor,-0.974195,-13.849195,voor,-2.2380216,-15.988022,voor,-3.2881038,-15.288104,voor,-1.7015038,-13.826504,voor,-2.127044,-14.252044,voor,-3.5298116,-14.654812,voor,-2.3503087,-15.100308,voor,-1.701529,-14.576529,voor,-2.3502786,-15.100279,voor,-3.2881498,-17.038149,voor,-1.9106274,-15.285627,voor,-3.5298986,-16.4049,voor,-1.3133808,-12.313381,voor,-2.8120668,-13.812067
2039,tegen,-5.540025,-9.040026,voor,-2.6953087,-15.445309,voor,-3.791778,-9.166779,voor,-4.395249,-12.770248,voor,-2.8122523,-15.687252,voor,-3.1713738,-13.421374,voor,-3.3113196,-12.186319,voor,-3.4089847,-15.283984,voor,-3.530553,-14.530553,voor,-4.018232,-17.018232,voor,-3.7941353,-11.919135,voor,-3.5590668,-9.184067,voor,-4.1759453,-9.550945,voor,-3.5309098,-13.90591,voor,-4.400246,-12.525246
2040,voor,-2.351703,-14.351703,voor,-1.13698,-12.88698,voor,-2.812181,-15.8121805,voor,-1.9103357,-17.785336,voor,-1.9103144,-14.160315,voor,-1.3134196,-16.43842,voor,-2.3502996,-17.2253,voor,-1.5020394,-12.752039,voor,-1.9103367,-13.4103365,voor,-1.50204,-14.50204,voor,-1.7015331,-12.451533,voor,-1.9104809,-15.7854805,voor,-2.579114,-15.829114,voor,-0.974201,-17.099201,voor,-3.288137,-16.663137
2041,voor,-2.9321826,-13.932182,voor,-1.7015125,-13.826512,voor,-3.048728,-16.298729,voor,-4.0182104,-15.39321,voor,-1.9103198,-14.660319,voor,-2.3503392,-12.475339,voor,-3.1680832,-17.543083,voor,-2.812065,-14.312065,voor,-2.350308,-13.350308,voor,-2.8120575,-15.6870575,voor,-3.1683538,-15.043354,voor,-2.695149,-15.820148,voor,-3.4087796,-16.28378,voor,-1.9103333,-16.410334,voor,-3.773321,-17.398321
2042,voor,-4.2664123,-14.141413,voor,-3.0486574,-15.673657,voor,-2.2379632,-12.487964,voor,-3.5298157,-15.904816,voor,-1.5020264,-13.752027,voor,-3.895615,-13.770615,voor,-3.0486672,-14.298667,voor,-2.8120472,-14.687047,voor,-1.5020485,-13.6270485,voor,-3.5298107,-15.279811,voor,-3.168076,-13.793076,voor,-2.6950758,-12.820076,voor,-4.141104,-16.891104,voor,-2.5789726,-14.328973,voor,-3.8956141,-14.645615
2043,tegen,-8.7639065,-8.8889065,tegen,-6.138258,-8.263258,tegen,-6.9145274,-8.914527,tegen,-7.707121,-8.332121,tegen,-5.765467,-8.265468,tegen,-8.028037,-8.153037,tegen,-7.547895,-8.6728945,tegen,-7.78908,-8.03908,tegen,-6.8454027,-8.220403,tegen,-8.398458,-7.898458,tegen,-8.7676,-8.1426,tegen,-7.4008217,-8.025822,tegen,-9.262743,-8.387743,tegen,-7.076374,-7.451374,tegen,-8.162875,-8.537875
2044,voor,-3.5299346,-16.154934,voor,-2.1269972,-15.126997,voor,-2.1270492,-16.627048,voor,-3.7732964,-16.023296,voor,-1.136993,-14.261993,voor,-2.5789828,-14.203983,voor,-2.8120377,-15.062037,voor,-1.9103324,-14.410333,voor,-1.9103129,-14.535313,voor,-2.3502629,-15.600263,voor,-2.812048,-13.187048,voor,-2.0178342,-16.142834,voor,-3.2881098,-17.03811,voor,-0.97417605,-13.974176,voor,-3.048668,-13.798668
2045,voor,-4.895202,-12.645203,voor,-3.7733757,-16.523376,voor,-4.0207357,-13.020736,voor,-5.379664,-17.754663,voor,-3.6513534,-15.901353,voor,-4.141123,-16.641123,voor,-4.7590513,-15.134051,voor,-4.6348085,-17.134808,voor,-4.387664,-16.262663,voor,-5.504142,-16.87914,voor,-5.5050583,-14.505058,voor,-4.1436076,-13.518607,voor,-4.886788,-12.886788,voor,-4.2642174,-16.264217,voor,-5.3798347,-15.379834
2046,voor,-4.264251,-17.264252,voor,-1.7015076,-16.076508,voor,-2.3502834,-15.225284,voor,-3.5298147,-17.779814,voor,-2.3502767,-17.475277,voor,-3.0486526,-16.673653,voor,-3.2880912,-17.288092,voor,-2.578964,-16.453964,voor,-2.5789833,-17.953983,voor,-3.5297906,-18.02979,voor,-3.895591,-14.770591,voor,-2.350293,-14.975293,voor,-4.634816,-16.509815,voor,-1.9103,-15.7853,voor,-3.2881095,-15.91311
2047,tegen,-5.782099,-9.032099,voor,-3.5481446,-12.423144,tegen,-3.8751338,-9.2501335,voor,-4.566565,-11.3165655,voor,-2.8362277,-12.336227,voor,-3.7643933,-9.389394,voor,-3.617441,-9.867441,voor,-3.1741922,-13.049192,voor,-3.1845891,-12.434589,voor,-4.3441358,-10.844135,voor,-3.0655766,-12.565577,tegen,-3.3752048,-8.750205,tegen,-5.743414,-8.868414,voor,-3.080077,-11.330077,tegen,-4.8990397,-9.27404
2048,tegen,-4.992714,-8.867714,voor,-2.3514626,-14.476462,tegen,-8.268972,-8.768972,voor,-3.7741418,-14.399141,voor,-3.3321981,-11.082198,voor,-3.930052,-11.055052,voor,-3.5383875,-13.038387,voor,-2.5791886,-15.704188,voor,-2.8283849,-12.203384,voor,-3.7758045,-13.9008045,voor,-3.2968884,-12.796888,voor,-2.7341368,-10.109137,voor,-4.004179,-9.254179,voor,-3.309527,-11.309526,voor,-4.859767,-9.484767
2049,voor,-3.7908454,-10.415846,tegen,-10.88349,-8.63349,voor,-4.3466983,-9.346698,voor,-5.3103423,-11.560342,tegen,-8.028813,-8.403813,voor,-4.353456,-11.103456,tegen,-5.796947,-9.4219475,tegen,-8.649248,-8.649248,tegen,-7.545434,-8.670434,tegen,-7.4327765,-9.182776,tegen,-13.1413355,-8.8913355,tegen,-5.1914496,-8.816449,voor,-3.9033396,-13.278339,tegen,-9.646318,-8.271318,tegen,-6.6663847,-9.166385
2050,tegen,-4.2502146,-9.875215,tegen,-7.05298,-8.80298,tegen,-3.8925624,-9.767562,tegen,-5.397628,-9.397628,tegen,-6.6900945,-8.815095,tegen,-4.629854,-9.129854,tegen,-6.2164288,-9.591429,tegen,-8.029821,-8.779821,tegen,-6.4452705,-8.820271,tegen,-10.507519,-8.882519,tegen,-8.776891,-8.901891,tegen,-5.835053,-8.8350525,tegen,-4.3509593,-9.47596,tegen,-6.1604233,-8.285423,tegen,-4.543373,-9.418373
2051,voor,-4.2786136,-9.653614,voor,-3.5298343,-16.779835,voor,-4.027984,-13.152985,voor,-4.6349607,-15.759961,voor,-2.3502812,-13.100281,voor,-3.288962,-14.663961,voor,-3.652087,-15.027087,voor,-4.0183034,-16.393303,voor,-3.5302503,-15.405251,voor,-3.2881866,-16.413187,voor,-3.5299313,-15.904931,voor,-3.6611626,-12.661162,voor,-4.8018465,-11.4268465,voor,-3.1680837,-15.043083,voor,-4.635998,-14.510998
2052,tegen,-8.649525,-9.149525,tegen,-6.447775,-8.447775,tegen,-9.26476,-9.01476,tegen,-6.818233,-8.443233,tegen,-10.017778,-8.392778,tegen,-6.4324007,-8.432401,tegen,-9.016095,-8.641095,tegen,-5.5102744,-8.260275,tegen,-7.786609,-8.536609,tegen,-10.880038,-8.630038,tegen,-7.559298,-8.4342985,tegen,-7.5341673,-14.784167,tegen,-9.271008,-8.646008,tegen,-9.176549,-7.926549,tegen,-8.517795,-8.767795
2053,voor,-3.5911615,-11.966162,voor,-4.1478653,-13.022865,voor,-2.5797558,-15.079756,voor,-3.6513534,-17.151354,voor,-3.2881823,-16.413183,voor,-3.408945,-15.783945,voor,-2.9300191,-16.93002,voor,-4.2112784,-11.086278,voor,-3.2889504,-14.78895,voor,-4.7593727,-15.134373,tegen,-10.885871,-8.760871,voor,-2.3568485,-13.481849,voor,-4.512283,-14.762283,voor,-3.8962033,-14.771203,voor,-4.265966,-14.390966
2054,voor,-4.425882,-11.675882,voor,-4.018217,-17.393217,voor,-4.5123115,-14.387312,voor,-4.634823,-17.259823,voor,-3.4087057,-14.408706,voor,-4.0182676,-16.393269,voor,-4.3877864,-16.012787,voor,-3.8956056,-17.645605,voor,-3.5299387,-16.52994,voor,-4.6348104,-17.759811,voor,-3.2881126,-17.163113,voor,-4.02016,-13.770161,voor,-5.0178857,-12.892886,voor,-3.8955922,-17.145592,voor,-5.3797474,-15.879747
2055,tegen,-6.030181,-8.905181,voor,-3.408951,-15.783951,tegen,-4.6577196,-9.40772,voor,-5.049851,-11.79985,voor,-2.2383428,-15.863342,voor,-5.155433,-9.280434,voor,-3.811404,-12.311404,voor,-3.410787,-14.160787,voor,-3.652617,-14.277617,voor,-5.0144463,-13.014446,voor,-2.9301114,-15.805111,voor,-4.1563673,-9.156367,tegen,-4.99266,-9.3676605,voor,-3.4098587,-14.284859,voor,-4.549552,-10.549552
2056,voor,-2.817212,-13.692212,Voor,-0.82607824,-13.451078,voor,-0.9746098,-15.349609,voor,-1.5021045,-13.627105,voor,-0.9742174,-13.599217,voor,-0.8261093,-11.076109,voor,-2.1270337,-14.127033,voor,-2.1270435,-17.252043,voor,-1.7015412,-12.826541,voor,-0.9742106,-13.099211,voor,-0.8260913,-13.576092,voor,-2.127216,-15.627216,voor,-2.1272614,-15.627261,voor,-0.6933031,-17.068302,voor,-2.3504646,-15.850465
2057,voor,-3.5298944,-17.029894,voor,-4.5115952,-15.511596,voor,-3.0487247,-17.048725,voor,-4.26422,-18.264221,voor,-3.40875,-17.03375,voor,-3.5298448,-17.529844,voor,-3.7733378,-17.898338,voor,-4.5222297,-13.02223,voor,-3.5298193,-17.90482,voor,-4.6348147,-18.509815,voor,-6.004872,-10.879871,voor,-3.4087389,-17.53374,voor,-2.578968,-13.328968,voor,-3.6521497,-14.77715,voor,-3.288111,-17.53811
2058,voor,-3.7758334,-14.025833,voor,-1.5020279,-13.8770275,voor,-3.168625,-15.168625,voor,-2.3502784,-14.100279,voor,-1.9102955,-13.7852955,voor,-3.895628,-16.770628,voor,-3.5298247,-17.529825,voor,-2.3502886,-17.475288,voor,-3.4087126,-17.408712,voor,-3.7732913,-18.02329,voor,-2.5789752,-13.203976,voor,-3.0492966,-14.924296,voor,-3.7746537,-14.399653,voor,-1.7015237,-16.576523,voor,-3.4087377,-16.908737
2059,voor,-2.8895812,-11.764582,tegen,-5.6708117,-8.670812,voor,-2.9487755,-12.448775,voor,-3.7844024,-13.034402,voor,-3.4791305,-9.729131,voor,-3.0589132,-10.308913,voor,-3.7634034,-11.513404,tegen,-7.074412,-8.574411,voor,-3.9576442,-11.332644,tegen,-7.2546973,-9.129697,tegen,-11.388082,-8.888082,voor,-2.9209576,-11.045958,voor,-4.021894,-10.7718935,tegen,-5.6529574,-8.652957,voor,-4.0381107,-10.788111
2060,tegen,-13.637681,-9.887681,tegen,-15.5355425,-9.6605425,tegen,-15.350485,-9.475485,tegen,-15.886287,-9.011287,tegen,-15.20176,-9.20176,tegen,-13.673858,-9.423858,tegen,-15.548805,-9.923805,tegen,-15.535602,-9.660602,tegen,-14.904982,-10.154982,tegen,-14.538248,-9.538248,tegen,-16.079145,-9.829145,tegen,-14.127201,-15.877201,tegen,-15.262684,-9.762684,tegen,-14.762428,-8.762428,tegen,-15.154953,-9.904953
2061,tegen,-9.646379,-9.771379,tegen,-15.029951,-9.904951,tegen,-12.279964,-9.779964,tegen,-13.13936,-9.63936,tegen,-14.548812,-9.923812,tegen,-14.168351,-9.043351,tegen,-12.773418,-10.148418,tegen,-13.908904,-9.408904,tegen,-13.77994,-10.02994,tegen,-13.704159,-9.704159,tegen,-13.770707,-9.895707,tegen,-11.401617,-9.151617,tegen,-12.270821,-9.270821,tegen,-14.285728,-9.160728,tegen,-12.395819,-9.645819
2062,voor,-4.5142894,-14.014289,voor,-1.7015245,-13.076525,voor,-3.2912784,-13.666278,voor,-4.0182176,-18.018217,voor,-3.0486512,-15.298652,voor,-3.8956118,-17.520613,voor,-4.0182137,-17.393213,voor,-3.5298166,-18.154816,voor,-3.2881062,-17.913107,voor,-5.130971,-18.005972,voor,-4.1412134,-15.891213,voor,-3.1684554,-15.043455,voor,-5.131241,-14.881241,voor,-3.0486674,-17.298668,voor,-4.5111275,-16.386127
2063,voor,-4.6683693,-12.418369,tegen,-11.518525,-8.893525,tegen,-5.6760774,-9.301077,tegen,-6.897505,-8.897505,tegen,-13.011349,-8.886349,voor,-5.3333316,-9.458332,tegen,-5.7871375,-9.662138,tegen,-11.759097,-8.759097,tegen,-5.273159,-9.023159,tegen,-13.626629,-9.376629,tegen,-14.13192,-9.13192,voor,-3.3302808,-11.95528,voor,-4.8843775,-14.3843775,tegen,-12.680472,-8.430472,voor,-4.7348943,-11.234895
2064,voor,-4.954598,-8.704597,voor,-3.652897,-13.777897,voor,-4.6715255,-9.671526,voor,-5.040429,-11.415429,voor,-4.389772,-13.764771,voor,-4.319105,-10.819105,voor,-4.9206777,-11.545678,voor,-4.8913198,-12.391319,voor,-4.937381,-11.187381,voor,-5.402954,-11.527954,voor,-4.773331,-8.773331,voor,-4.6377635,-9.387764,tegen,-5.457756,-8.582756,voor,-4.6617203,-11.16172,voor,-5.5139227,-12.263923
2065,voor,-4.6109495,-9.9859495,voor,-4.6380453,-13.138045,voor,-4.611965,-9.861965,voor,-5.63187,-13.256869,voor,-5.145262,-11.770262,voor,-4.8886576,-13.013658,voor,-4.93759,-11.187591,voor,-4.644616,-12.394616,voor,-4.6446323,-12.269632,voor,-4.5130773,-13.888077,voor,-5.145357,-11.895357,voor,-4.544032,-9.044032,voor,-5.5662637,-10.691264,voor,-4.64412,-11.89412,voor,-5.7796564,-11.654656
2066,voor,-4.971614,-10.971614,voor,-2.578961,-14.328961,voor,-4.3880544,-14.888054,voor,-3.5298264,-17.279827,voor,-2.1270266,-17.252026,voor,-2.8120754,-16.812075,voor,-4.1412687,-16.01627,voor,-3.651365,-17.901365,voor,-4.1411,-17.2661,voor,-4.3875585,-16.637558,voor,-4.7587056,-16.008705,voor,-2.959203,-11.584203,voor,-4.886783,-12.511783,voor,-2.8120465,-17.187046,voor,-4.8826637,-17.132664
