,gpt4o_mini_rechts,gpt4o_mini_rechts_voor_lprob,gpt4o_mini_rechts_tegen_lprob,gpt4o_mini_centristisch,gpt4o_mini_centristisch_voor_lprob,gpt4o_mini_centristisch_tegen_lprob
2636,tegen,-13.127063,-0.0020629496,voor,-0.3991276,-1.1491276
2637,voor,-0.17284425,-2.4228442,tegen,-13.876598,-0.0015985335
2638,voor,-0.53844446,-0.91344446,tegen,-13.375902,-0.0009026461
2639,voor,-0.31336766,-10.563368,tegen,-13.1262665,-0.0012665401
2640,tegen,-11.750635,-0.00063523557,voor,-0.06203423,-12.812035
2641,tegen,-13.751819,-0.0018184552,tegen,-12.377015,-0.0020147637
2642,voor,-0.03816256,-9.663162,voor,-0.07896216,-15.578962
2643,tegen,-13.375584,-0.0005831766,voor,-0.038103227,-12.788103
2644,tegen,-3.2896214,-0.039621405,voor,-0.14762898,-2.022629
2645,tegen,-2.466645,-0.09164501,voor,-0.029798282,-13.1547985
2646,voor,-0.062030874,-14.812031,voor,-0.0053123776,-10.005312
2647,voor,-0.038086817,-14.538087,voor,-0.23056227,-1.6055622
2648,tegen,-7.1288056,-0.003805542,voor,-0.023399916,-9.2734
2649,tegen,-7.377699,-0.0026989512,tegen,-3.774802,-0.024801977
2650,tegen,-6.8786793,-0.0036790518,tegen,-0.9784652,-0.47846523
2651,tegen,-11.250334,-0.0003335586,voor,-0.078969985,-11.95397
2652,tegen,-14.251151,-0.0011512941,voor,-0.0233984,-9.273398
2653,tegen,-7.750985,-0.0009850544,voor,-0.016137946,-6.266138
2654,voor,-0.10031116,-10.975311,voor,-0.017424483,-6.6424246
2655,voor,-0.12579778,-2.2507977,voor,-0.0072483225,-7.6322484
2656,tegen,-13.000569,-0.00056959473,voor,-0.048702274,-9.798702
2657,tegen,-9.62804,-0.0030405782,voor,-0.2520387,-12.252039
2658,tegen,-11.877042,-0.00204201,voor,-0.038140867,-10.163141
2659,tegen,-4.1425867,-0.017586937,voor,-0.25204518,-15.502046
2660,tegen,-9.751208,-0.0012086843,voor,-0.10027838,-13.100279
2661,tegen,-9.875781,-0.0007810382,voor,-0.31336766,-15.938368
2662,tegen,-0.9294275,-0.5544275,voor,-0.07899687,-11.078997
2663,tegen,-8.6258135,-0.00081355876,voor,-0.010134501,-8.010135
2664,tegen,-7.502895,-0.0028950942,tegen,-5.1326694,-0.0076696794
2665,voor,-0.1452796,-6.0202794,voor,-0.18066229,-1.9306623
2666,voor,-0.19401571,-2.3190157,tegen,-11.251298,-0.0012978541
2667,voor,-0.197488,-2.072488,tegen,-14.751285,-0.0012846409
2668,voor,-0.048647095,-13.423647,voor,-0.04322401,-3.293224
2669,voor,-0.12763712,-7.377637,tegen,-7.3762007,-0.0012005894
2670,voor,-0.16032517,-10.785325,voor,-0.029974137,-8.779974
2671,tegen,-3.5328543,-0.032854326,voor,-0.078972846,-12.703973
2672,voor,-0.019223431,-4.394223,voor,-0.023288453,-16.148289
2673,tegen,-9.680196,-0.055196278,tegen,-1.2351925,-0.3601926
2674,tegen,-5.513088,-0.013088113,voor,-0.36664635,-1.2416463
2675,tegen,-9.126969,-0.0019693158,voor,-0.048647434,-12.423648
2676,tegen,-3.1710722,-0.04607227,voor,-0.026360797,-11.7763605
2677,voor,-0.029998776,-8.529999,voor,-0.009828931,-10.134829
2678,tegen,-2.2426376,-0.117637664,voor,-0.16035126,-12.910351
2679,voor,-0.031095948,-6.656096,voor,-0.06204745,-12.562047
2680,tegen,-3.8965974,-0.021597326,voor,-0.3133885,-10.688389
2681,tegen,-4.5120645,-0.012064312,voor,-0.038257446,-3.4132574
2682,voor,-0.0739441,-4.448944,voor,-0.014268109,-9.639268
2683,tegen,-1.8066888,-0.18168876,voor,-0.009837547,-10.009837
2684,voor,-0.0790189,-9.579019,tegen,-10.125522,-0.0005213392
2685,voor,-0.25203377,-15.252034,voor,-0.026388075,-10.276388
2686,tegen,-4.2702317,-0.020231776,voor,-0.20151839,-13.451518
2687,tegen,-1.4123503,-0.28735027,voor,-0.6932963,-15.943296
2688,tegen,-1.1535411,-0.40354115,voor,-0.2520348,-11.877035
2689,tegen,-6.6278477,-0.0028476715,voor,-0.018255534,-9.768255
2690,tegen,-3.2892165,-0.039216634,tegen,-13.126274,-0.001273685
2691,tegen,-3.1713767,-0.046376638,voor,-0.048662648,-11.048662
2692,tegen,-10.501827,-0.001827027,voor,-0.100327656,-10.3503275
2693,tegen,-9.250894,-0.000893594,voor,-0.5819458,-0.8319458
2694,tegen,-10.00096,-0.0009605351,voor,-0.029874638,-9.779875
2695,voor,-0.038157385,-9.913157,voor,-0.015240211,-6.89024
2696,tegen,-7.002817,-0.0028170012,voor,-0.100327656,-10.3503275
2697,tegen,-6.260861,-0.010860932,voor,-0.042226505,-4.7922263
2698,tegen,-2.3542933,-0.104293466,tegen,-0.9019403,-0.5269403
2699,tegen,-6.2549644,-0.0049641705,voor,-0.20151089,-12.70151
2700,tegen,-10.876486,-0.0014855816,voor,-0.054462977,-3.054463
