,id,PVV,GroenLinks-PvdA,VVD,NSC,D66,BBB,CDA,SP,ChristenUnie,DENK,PvdD,SGP,FVD,Volt,JA21,gpt-3.5turbo_vote,gpt-3.5turbo_voor_lprob,gpt-3.5turbo_tegen_lprob
2242,2022D56134,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.011608167,-4.468012
2243,2022D56138,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.014266931,-4.257927
2244,2022D56145,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.006571842,-5.0317717
2245,2022D56128,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0037955653,-5.5842304
2246,2022D56131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.033442356,-3.416478
2247,2022D56130,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.37341824,-1.1661276
2248,2022D56044,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,1.0,1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.46478656,-0.98986435
2249,2022D55762,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.031207914,-3.4848402
2250,2022D56061,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,-1.0,1.0,1,1.0,voor,-0.12854986,-2.1155531
2251,2022D56040,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.10670891,-2.290833
2252,2022D56042,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.006207959,-5.0901694
2253,2022D56045,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.3285834,-1.2731138
2254,2022D56016,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,tegen,-3.7133503,-0.024749756
2255,2022D55793,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,tegen,-1.4771442,-0.2597618
2256,2022D55797,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,voor,-0.021778835,-3.839835
2257,2022D56020,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,-1.0,1,-1.0,-1.0,1,-1.0,tegen,-9.002461,-0.00016694854
2258,2022D55794,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,-1.0,tegen,-2.0890417,-0.13224693
2259,2022D56024,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.014386438,-4.251394
2260,2022D56018,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.019417537,-3.9527862
2261,2022D55911,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.023637807,-3.7592602
2262,2022D55790,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.039344087,-3.2562897
2263,2022D55789,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.08204561,-2.5422125
2264,2022D55914,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.013430557,-4.3181105
2265,2022D55788,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,tegen,-3.8405385,-0.021772766
2266,2022D55912,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.048847035,-3.0437467
2267,2022D55908,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.060246002,-2.839642
2268,2022D55775,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.0015802091,-6.458684
2269,2022D55907,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.011911766,-4.442679
2270,2022D55905,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.08083796,-2.555848
2271,2022D55773,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.035419215,-3.3621671
2272,2022D55770,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.05650557,-2.902884
2273,2022D55771,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.051370054,-2.9945464
2274,2022D55764,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.009977296,-4.6136646
2275,2022D55761,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.13355398,-2.0802321
2276,2022D55759,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.12050804,-2.1762025
2277,2022D55639,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.009987333,-4.6158834
2278,2022D55701,-1.0,,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,tegen,-1.2890928,-0.3224218
2279,2022D55714,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0129455,-4.3578515
2280,2022D55658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.12788314,-2.1202347
2281,2022D55718,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.014834141,-4.2188287
2282,2022D54653,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.02414913,-3.7371733
2283,2022D55418,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,,-1,1.0,1,-1.0,1.0,1,,voor,-0.015297141,-4.191204
2284,2022D55713,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.1831528,-1.7879463
2285,2022D55717,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.02108352,-3.8721635
2286,2022D55416,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.024921628,-3.7055933
2287,2022D54649,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,1,1.0,voor,-0.026301343,-3.6518393
2288,2022D55706,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,-1.0,tegen,-1.426188,-0.27497336
2289,2022D55705,-1.0,,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,1,1.0,1.0,-1,-1.0,voor,-0.0620107,-2.8116446
2290,2022D55709,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.05984772,-2.8464289
2291,2022D55693,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,1,1.0,voor,-0.440491,-1.0322802
2292,2022D55692,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,1,1.0,voor,-0.2139163,-1.6474643
2293,2022D55698,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,1,1.0,voor,-0.03656319,-3.3276627
2294,2022D55695,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.3692909,-1.1756492
2295,2022D55694,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,1,1.0,tegen,-0.7071938,-0.6795067
2296,2022D55697,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.037858423,-3.293836
2297,2022D55682,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,-1.0,1,1.0,1.0,-1,1.0,voor,-0.19177334,-1.7461709
2298,2022D55689,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.10939687,-2.2673597
2299,2022D55686,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.026081285,-3.6603987
2300,2022D55681,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-1.6987512,-0.20210432
2301,2022D55690,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-1.2411855,-0.341287
2302,2022D55688,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.19309528,-1.739936
2303,2022D55679,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.005269334,-5.268041
2304,2022D55680,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.1486412,-1.9799553
2305,2022D55673,-1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.011938039,-4.435625
2306,2022D55655,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,-1.0,voor,-0.0020618767,-6.196224
2307,2022D55669,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.1944278,-1.7337841
2308,2022D55656,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.107367195,-2.2848842
2309,2022D55654,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.0075315055,-4.8969607
2310,2022D55668,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.029205794,-3.548798
2311,2022D55670,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.035793897,-3.3485112
2312,2022D55641,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1,-1.0,voor,-0.0023415159,-6.0740504
2313,2022D55632,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,tegen,-3.1756022,-0.04299383
2314,2022D55666,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.54376,-0.86904687
2315,2022D55638,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.52068394,-0.90186375
2316,2022D55667,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,voor,-0.64165324,-0.74846476
2317,2022D55665,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.0058857794,-5.146766
2318,2022D55637,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.080466576,-2.5607712
2319,2022D55635,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.0081651155,-4.8146987
2320,2022D55633,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0066278623,-5.022543
2321,2022D55630,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.008648134,-4.758547
2322,2022D55628,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.014246014,-4.2616367
2323,2022D55662,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.01724065,-4.072756
2324,2022D55620,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0042273896,-5.5518155
2325,2022D55661,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,-1,1.0,-1.0,1,-1.0,voor,-0.011192707,-4.5023694
2326,2022D55627,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.3729534,-1.1671276
2327,2022D55623,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.06823806,-2.7197921
2328,2022D55626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-2.2093651,-0.116379894
2329,2022D55622,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,-1.0,1,-1.0,voor,-0.23919071,-1.5480744
2330,2022D55618,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.0054717367,-5.2181506
2331,2022D55615,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,tegen,-0.8543852,-0.5547636
2332,2022D55611,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.04887564,-3.0452325
2333,2022D55616,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.029664863,-3.5336664
2334,2022D55617,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.33990735,-1.244704
2335,2022D55609,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,-1.0,-1,1.0,voor,-0.013248934,-4.333264
2336,2022D55589,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.028582493,-3.5728197
2337,2022D55608,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.046093907,-3.1016207
2338,2022D55599,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.06585351,-2.7538495
2339,2022D55598,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.11400877,-2.2288082
2340,2022D55585,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.120757714,-2.1755598
2341,2022D54288,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.007245842,-4.9332066
2342,2022D54614,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.009525861,-4.659575
2343,2022D54615,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.002733786,-5.951855
2344,2022D54613,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.42203978,-1.0665824
2345,2022D54616,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,tegen,-3.1981292,-0.041787695
2346,2022D54598,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0103588095,-4.576914
2347,2022D54518,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.015236563,-4.192885
2348,2022D54519,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.043841213,-3.1499736
2349,2022D54520,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.34337538,-1.2366173
2350,2022D54517,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.10828227,-2.2770255
2351,2022D54575,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.039486315,-3.2530065
2352,2022D54574,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.6140713,-0.7793812
2353,2022D54573,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,tegen,-1.8308718,-0.17474006
2354,2022D54462,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,tegen,-3.7505922,-0.023892507
2355,2022D54451,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.12845017,-2.116577
2356,2022D54457,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.56340736,-0.842647
2357,2022D54450,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.0010375719,-6.8962803
2358,2022D54374,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,tegen,-3.6701093,-0.025881384
2359,2022D54461,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,tegen,-3.7718685,-0.023348551
2360,2022D54459,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.046112917,-3.1003885
2361,2022D54377,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.01175568,-4.450558
2362,2022D54460,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.0042926804,-5.4658213
2363,2022D54440,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.00512465,-5.28894
2364,2022D54376,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.04490524,-3.1263413
2365,2022D54308,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,1.0,1.0,1,-1.0,voor,-0.073992364,-2.645657
2366,2022D54379,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.24250597,-1.5359936
2367,2022D54448,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.019785529,-3.9343994
2368,2022D54378,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.021110134,-3.8710666
2369,2022D54305,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.017128276,-4.0805745
2370,2022D54426,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.00051359466,-7.584891
2371,2022D54296,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.00020675888,-9.013082
2372,2022D54303,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.023080077,-3.7870457
2373,2022D54302,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.007618695,-4.8842516
2374,2022D54295,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.005509196,-5.2083483
2375,2022D54297,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.030218782,-3.517186
2376,2022D54301,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.2474642,-1.5180941
2377,2022D54276,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,1.0,tegen,-1.0548925,-0.42830566
2378,2022D54275,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.0706959,-2.6849194
2379,2022D54283,-1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.010879214,-4.551904
2380,2022D54273,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.15829092,-1.9215889
2381,2022D54264,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.23007882,-1.5827552
2382,2022D54261,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.027624879,-3.603831
2383,2022D53932,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,1.0,-1,1.0,voor,-0.016508536,-4.122685
2384,2022D53960,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,1.0,1,1.0,1.0,-1,1.0,tegen,-1.8180635,-0.17745952
2385,2022D53918,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.028974913,-3.5561738
2386,2022D54210,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.27950674,-1.4115143
2387,2022D54211,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,tegen,-4.1542835,-0.015987206
2388,2022D54205,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.011764636,-4.4505196
2389,2022D54215,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.17138219,-1.848552
2390,2022D54213,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.035358924,-3.3603787
2391,2022D54214,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.24539049,-1.5253206
2392,2022D54198,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.04935834,-3.034748
2393,2022D54196,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.1277645,-2.1214626
2394,2022D54201,1.0,,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,tegen,-4.0744185,-0.0171789
2395,2022D54194,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.28445467,-1.3963817
2396,2022D54197,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.17228168,-1.8446488
2397,2022D54193,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,1,1.0,voor,-0.028437557,-3.577815
2398,2022D54195,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.021145727,-3.867959
2399,2022D54199,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,tegen,-0.7351364,-0.65313184
2400,2022D54172,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.28721574,-1.3879085
2401,2022D54167,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-0.76686734,-0.62476605
2402,2022D54173,1.0,,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,1.0,1.0,1,1.0,voor,-0.0086730765,-4.7528825
2403,2022D54174,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,1,1.0,voor,-0.009903881,-4.6229486
2404,2022D54157,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.26556337,-1.4559511
